SMILES,V
C(C#Cc1c2cc3c(cc2c(c2c1cc1c(c2)cccc1)C#CCCCCC)cccc3)CCCC,2.060500012
C(CC)CCC#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)C#CCCCCC,2.060500012
c1ccc2cc3c(c(c4c(cc5ccccc5c4)c3C#CCCCCC)C#CCCCCC)cc2c1,2.060500012
C(#Cc1c2c(cc3ccccc3c2)c(C#CCCCCC)c2cc3ccccc3cc21)CCCCC,2.060500012
c12c(c(C#CCCCCC)c3cc4c(cccc4)cc3c2C#CCCCCC)cc2c(c1)cccc2,2.060500012
c1(C#CCCCCC)c2cc3ccccc3cc2c(c2c1cc1c(c2)cccc1)C#CCCCCC,2.060500012
c12ccccc2cc2c(c1)c(C#CCCCCC)c1cc3c(cccc3)cc1c2C#CCCCCC,2.060500012
c1c2c(c(c3cc4c(cccc4)cc3c2C#CCCCCC)C#CCCCCC)cc2c1cccc2,2.060500012
c1c2c(c3cc4ccccc4cc3c(C#CCCCCC)c2cc2c1cccc2)C#CCCCCC,2.060500012
C(CC#Cc1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#CCCCCC)CCC,2.060500012
CCCCCC#Cc1c2c(c(C#CCCCCC)c3cc4ccccc4cc13)cc1c(cccc1)c2,2.060500012
c12ccccc2cc2c(C#CCCCCC)c3c(cc4ccccc4c3)c(C#CCCCCC)c2c1,2.060500012
c1cccc2cc3c(c(c4cc5ccccc5cc4c3C#CCCCCC)C#CCCCCC)cc12,2.060500012
C(CCC)CC#Cc1c2c(cc3ccccc3c2)c(C#CCCCCC)c2cc3c(cc12)cccc3,2.060500012
C(CC)CCC#Cc1c2cc3c(cc2c(c2cc4c(cc12)cccc4)C#CCCCCC)cccc3,2.060500012
CCCCCC#Cc1c2c(cc3c(c2)cccc3)c(C#CCCCCC)c2cc3ccccc3cc12,2.060500012
c1ccc2c(cc3c(c(C#CCCCCC)c4cc5c(cccc5)cc4c3C#CCCCCC)c2)c1,2.060500012
c1(c2c(c(c3cc4c(cc13)cccc4)C#CCCCCC)cc1c(cccc1)c2)C#CCCCCC,2.060500012
c12cc3c(cc2cccc1)c(C#CCCCCC)c1c(cc2c(c1)cccc2)c3C#CCCCCC,2.060500012
c1ccc2c(c1)cc1c(c3cc4ccccc4cc3c(c1c2)C#CCCCCC)C#CCCCCC,2.060500012
c1c2c(cccc2)cc2c1c(c1cc3ccccc3cc1c2C#CCCCCC)C#CCCCCC,2.060500012
c1c2cc3c(c4cc5c(cccc5)cc4c(c3cc2ccc1)C#CCCCCC)C#CCCCCC,2.060500012
C(#Cc1c2c(cc3c(cccc3)c2)c(c2c1cc1c(c2)cccc1)C#CCCCCC)CCCCC,2.060500012
c1cccc2cc3c(c(C#CCCCCC)c4c(c3C#CCCCCC)cc3ccccc3c4)cc12,2.060500012
C(CCC#Cc1c2cc3ccccc3cc2c(c2cc3c(cccc3)cc21)C#CCCCCC)CC,2.060500012
C(#CCCCCC)c1c2c(c(c3c1cc1c(c3)cccc1)C#CCCCCC)cc1ccccc1c2,2.060500012
CCCCCC#Cc1c2c(cc3c(c2)cccc3)c(C#CCCCCC)c2cc3c(cccc3)cc12,2.060500012
c1c2cc3c(c4cc5ccccc5cc4c(c3cc2ccc1)C#CCCCCC)C#CCCCCC,2.060500012
c1ccc2cc3c(c4c(cc5c(c4)cccc5)c(c3cc2c1)C#CCCCCC)C#CCCCCC,2.060500012
c12cc3c(c4cc5c(cccc5)cc4c(C#CCCCCC)c3cc1cccc2)C#CCCCCC,2.060500012
c12c(cc3c(c(c4c(c3C#CCCCCC)cc3c(c4)cccc3)C#CCCCCC)c2)cccc1,2.060500012
c1c2c(c(c3cc4ccccc4cc3c2C#CCCCCC)C#CCCCCC)cc2c1cccc2,2.060500012
c1c2c(C#CCCCCC)c3c(c(c2cc2c1cccc2)C#CCCCCC)cc1ccccc1c3,2.060500012
c12cc3c(cccc3)cc1c(c1c(cc3c(c1)cccc3)c2C#CCCCCC)C#CCCCCC,2.060500012
CCCCCC#Cc1c2cc3c(cccc3)cc2c(C#CCCCCC)c2cc3c(cccc3)cc21,2.060500012
c1cccc2cc3c(C#CCCCCC)c4cc5ccccc5cc4c(c3cc21)C#CCCCCC,2.060500012
C(CC#Cc1c2cc3ccccc3cc2c(C#CCCCCC)c2c1cc1c(c2)cccc1)CCC,2.060500012
c12ccccc1cc1c(c2)c(C#CCCCCC)c2cc3c(cccc3)cc2c1C#CCCCCC,2.060500012
C(CCC)CC#Cc1c2cc3c(cccc3)cc2c(c2cc3c(cc12)cccc3)C#CCCCCC,2.060500012
C(C)CCC#Cc1c2c(cc3c(cccc3)c2)c(c2c1cc1ccccc1c2)C#CCCCC,2.015300012
C(CCC)C#Cc1c2c(c(c3cc4ccccc4cc31)C#CCCCC)cc1ccccc1c2,2.015300012
c1cc2c(cc3c(c2)c(C#CCCCC)c2cc4ccccc4cc2c3C#CCCCC)cc1,2.015300012
c12c(cc3c(cccc3)c1)c(C#CCCCC)c1cc3ccccc3cc1c2C#CCCCC,2.015300012
c1cccc2cc3c(c4cc5ccccc5cc4c(C#CCCCC)c3cc12)C#CCCCC,2.015300012
c1c2c(ccc1)cc1c(c2)c(c2cc3c(cc2c1C#CCCCC)cccc3)C#CCCCC,2.015300012
C(CC)CC#Cc1c2c(cc3ccccc3c2)c(c2cc3c(cc21)cccc3)C#CCCCC,2.015300012
c1c2ccccc2cc2c(c3c(c(C#CCCCC)c12)cc1ccccc1c3)C#CCCCC,2.015300012
c12cc3c(cccc3)cc1c(c1c(cc3ccccc3c1)c2C#CCCCC)C#CCCCC,2.015300012
c12cc3c(c(C#CCCCC)c4c(c3C#CCCCC)cc3ccccc3c4)cc1cccc2,2.015300012
C(CCC)C#Cc1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#CCCCC,2.015300012
c1c2c(cc3c(C#CCCCC)c4c(c(C#CCCCC)c31)cc1c(c4)cccc1)cccc2,2.015300012
c1cc2c(cc1)cc1c(c2)c(C#CCCCC)c2cc3ccccc3cc2c1C#CCCCC,2.015300012
c1ccc2c(cc3c(c2)c(c2cc4ccccc4cc2c3C#CCCCC)C#CCCCC)c1,2.015300012
c1ccc2cc3c(c4cc5ccccc5cc4c(C#CCCCC)c3cc2c1)C#CCCCC,2.015300012
c1c2c(c(C#CCCCC)c3cc4c(cc3c2C#CCCCC)cccc4)cc2ccccc12,2.015300012
c1ccc2cc3c(c4c(c(C#CCCCC)c3cc2c1)cc1c(cccc1)c4)C#CCCCC,2.015300012
CCCCC#Cc1c2cc3c(cc2c(c2cc4ccccc4cc12)C#CCCCC)cccc3,2.015300012
CCCCC#Cc1c2cc3c(cc2c(C#CCCCC)c2c1cc1c(c2)cccc1)cccc3,2.015300012
c1(C#CCCCC)c2cc3ccccc3cc2c(c2c1cc1c(cccc1)c2)C#CCCCC,2.015300012
C(CCC)C#Cc1c2c(c(C#CCCCC)c3cc4c(cccc4)cc31)cc1ccccc1c2,2.015300012
c1(c2cc3ccccc3cc2c(C#CCCCC)c2cc3c(cccc3)cc12)C#CCCCC,2.015300012
c1c2ccccc2cc2c(C#CCCCC)c3cc4c(cc3c(c12)C#CCCCC)cccc4,2.015300012
c1(c2cc3ccccc3cc2c(C#CCCCC)c2cc3ccccc3cc12)C#CCCCC,2.015300012
c1ccc2c(cc3c(c(C#CCCCC)c4cc5c(cc4c3C#CCCCC)cccc5)c2)c1,2.015300012
c1c2c(C#CCCCC)c3cc4c(cc3c(c2cc2c1cccc2)C#CCCCC)cccc4,2.015300012
c1cccc2c1cc1c(c3cc4ccccc4cc3c(c1c2)C#CCCCC)C#CCCCC,2.015300012
c1c2c(cc3c(c2)c(C#CCCCC)c2c(c3C#CCCCC)cc3ccccc3c2)ccc1,2.015300012
C(C)CCC#Cc1c2c(c(c3c1cc1c(c3)cccc1)C#CCCCC)cc1ccccc1c2,2.015300012
c12ccccc2cc2c(c3c(c(c2c1)C#CCCCC)cc1ccccc1c3)C#CCCCC,2.015300012
c12ccccc1cc1c(C#CCCCC)c3cc4c(cc3c(c1c2)C#CCCCC)cccc4,2.015300012
C(c1c2cc3ccccc3cc2c(C#CCCCC)c2cc3ccccc3cc21)#CCCCC,2.015300012
c1c2c(ccc1)cc1c(c3c(cc4c(cccc4)c3)c(c1c2)C#CCCCC)C#CCCCC,2.015300012
c1ccc2c(c1)cc1c(c2)c(c2cc3c(cc2c1C#CCCCC)cccc3)C#CCCCC,2.015300012
CCCCC#Cc1c2cc3c(cc2c(C#CCCCC)c2cc4c(cc21)cccc4)cccc3,2.015300012
C(#Cc1c2cc3ccccc3cc2c(C#CCCCC)c2cc3c(cccc3)cc21)CCCC,2.015300012
c12c(cc3c(c(c4cc5c(cc4c3C#CCCCC)cccc5)C#CCCCC)c2)cccc1,2.015300012
c12cc3c(cccc3)cc1c(c1cc3c(cc1c2C#CCCCC)cccc3)C#CCCCC,2.015300012
c1cc2c(cc3c(C#CCCCC)c4cc5c(cccc5)cc4c(C#CCCCC)c3c2)cc1,2.015300012
C(c1c2cc3c(cc2c(C#CCCCC)c2cc4ccccc4cc12)cccc3)#CCCCC,2.015300012
C(C#Cc1c2cc3c(cccc3)cc2c(C#CCCCC)c2cc3c(cc21)cccc3)CCC,2.015300012
CCCCC#Cc1c2cc3c(cccc3)cc2c(c2cc3c(cc12)cccc3)C#CCCCC,2.015300012
c1c2ccccc2cc2c1c(c1cc3c(cc1c2C#CCCCC)cccc3)C#CCCCC,2.015300012
c1cc2c(cc3c(C#CCCCC)c4c(cc5c(cccc5)c4)c(c3c2)C#CCCCC)cc1,2.015300012
C(CCCC)#Cc1c2c(c(C#CCCCC)c3c1cc1ccccc1c3)cc1ccccc1c2,2.015300012
C(CCC#Cc1c2c(c(C#CCCCC)c3cc4c(cc31)cccc4)cc1c(cccc1)c2)C,2.015300012
C(CC)CC#Cc1c2c(c(C#CCCCC)c3c1cc1ccccc1c3)cc1c(cccc1)c2,2.015300012
C(c1c2c(cc3ccccc3c2)c(c2cc3ccccc3cc21)C#CCCCC)#CCCCC,2.015300012
C(C#Cc1c2c(c(c3c1cc1c(cccc1)c3)C#CCCCC)cc1ccccc1c2)CCC,2.015300012
C(C#Cc1c2c(cc3ccccc3c2)c(c2c1cc1ccccc1c2)C#CCCCC)CCC,2.015300012
c1c2cc3c(C#CCCCC)c4c(c(C#CCCCC)c3cc2ccc1)cc1ccccc1c4,2.015300012
c1ccc2cc3c(cc2c1)c(C#CCCCC)c1c(c3C#CCCCC)cc2c(c1)cccc2,2.015300012
C(C#Cc1c2cc3c(cccc3)cc2c(C#CCCCC)c2c1cc1c(c2)cccc1)CCC,2.015300012
c1ccc2cc3c(C#CCCCC)c4cc5ccccc5cc4c(c3cc2c1)C#CCCCC,2.015300012
c12ccccc1cc1c(C#CCCCC)c3cc4ccccc4cc3c(c1c2)C#CCCCC,2.015300012
CCCCC#Cc1c2c(c(C#CCCCC)c3cc4c(cc13)cccc4)cc1c(cccc1)c2,2.015300012
c1c2c(ccc1)cc1c(c3c(c(c1c2)C#CCCCC)cc1ccccc1c3)C#CCCCC,2.015300012
c1cccc2cc3c(C#CCCCC)c4cc5ccccc5cc4c(C#CCCCC)c3cc12,2.015300012
c12ccccc2cc2c(C#CCCCC)c3cc4c(cc3c(c2c1)C#CCCCC)cccc4,2.015300012
C(#Cc1c2c(c(c3cc4ccccc4cc31)C#CCCCC)cc1c(cccc1)c2)CCCC,2.015300012
C(c1c2cc3ccccc3cc2c(c2cc3c(cccc3)cc21)C#CCCCC)#CCCCC,2.015300012
c12c(c3c(cc4c(c3)cccc4)c(c1cc1c(cccc1)c2)C#CCCCC)C#CCCCC,2.015300012
c12cc3c(cc2cccc1)c(C#CCCCC)c1cc2ccccc2cc1c3C#CCCCC,2.015300012
c12c(c3cc4c(cc3c(C#CCCCC)c1cc1ccccc1c2)cccc4)C#CCCCC,2.015300012
c12cc3c(c4c(c(c3cc2cccc1)C#CCCCC)cc1c(c4)cccc1)C#CCCCC,2.015300012
C(C)CCC#Cc1c2cc3ccccc3cc2c(C#CCCCC)c2c1cc1c(cccc1)c2,2.015300012
c12c(cc3c(c4c(c(c3c1)C#CCCCC)cc1ccccc1c4)C#CCCCC)cccc2,2.015300012
C(C#Cc1c2cc3c(cccc3)cc2c(C#CCCCC)c2c1cc1c(cccc1)c2)CCC,2.015300012
c1cc2cc3c(c(C#CCCCC)c4c(c3C#CCCCC)cc3c(c4)cccc3)cc2cc1,2.015300012
c1ccc2c(c1)cc1c(c(C#CCCCC)c3c(cc4ccccc4c3)c1C#CCCCC)c2,2.015300012
c1ccc2c(cc3c(c4c(cc5c(cccc5)c4)c(C#CCCCC)c3c2)C#CCCCC)c1,2.015300012
c1cccc2cc3c(c(c4cc5c(cccc5)cc4c3C#CCCCC)C#CCCCC)cc12,2.015300012
c12ccccc1cc1c(C#CCCCC)c3cc4ccccc4cc3c(c1c2)C#CCCCC,2.015300012
c12cc3c(cccc3)cc1c(C#CCCCC)c1c(cc3ccccc3c1)c2C#CCCCC,2.015300012
C(#CCCCC)c1c2c(c(c3c1cc1ccccc1c3)C#CCCCC)cc1ccccc1c2,2.015300012
C(CC#Cc1c2cc3ccccc3cc2c(C#CCCCC)c2cc3ccccc3cc12)CC,2.015300012
c1ccc2c(c1)cc1c(c(c3c(c1C#CCCCC)cc1c(c3)cccc1)C#CCCCC)c2,2.015300012
CCCCC#Cc1c2cc3ccccc3cc2c(c2c1cc1c(cccc1)c2)C#CCCCC,2.015300012
c12c(cccc2)cc2c(C#CCCCC)c3c(c(C#CCCCC)c2c1)cc1c(cccc1)c3,2.015300012
CCCCC#Cc1c2c(c(c3c1cc1c(c3)cccc1)C#CCCCC)cc1ccccc1c2,2.015300012
c1c2ccccc2cc2c1c(C#CCCCC)c1c(cc3ccccc3c1)c2C#CCCCC,2.015300012
C(#Cc1c2cc3c(cccc3)cc2c(C#CCCCC)c2cc3c(cccc3)cc12)CCCC,2.015300012
c1c2c(cc3c(C#CCCCC)c4cc5c(cc4c(c3c2)C#CCCCC)cccc5)ccc1,2.015300012
c1cccc2c1cc1c(c3c(cc4ccccc4c3)c(C#CCCCC)c1c2)C#CCCCC,2.015300012
C(#Cc1c2c(cc3c(cccc3)c2)c(C#CCCCC)c2cc3c(cccc3)cc21)CCCC,2.015300012
c1cc2c(cc3c(c(C#CCCCC)c4c(c3C#CCCCC)cc3ccccc3c4)c2)cc1,2.015300012
c1cccc2c1cc1c(c3c(c(C#CCCCC)c1c2)cc1ccccc1c3)C#CCCCC,2.015300012
C(CC)CC#Cc1c2c(cc3c(cccc3)c2)c(C#CCCCC)c2c1cc1ccccc1c2,2.015300012
C(CC#Cc1c2cc3ccccc3cc2c(c2cc3ccccc3cc12)C#CCCCC)CC,2.015300012
C(CCC#Cc1c2c(cc3c(cccc3)c2)c(C#CCCCC)c2cc3c(cccc3)cc21)C,2.015300012
c1(C#CCCCC)c2cc3ccccc3cc2c(c2cc3c(cccc3)cc21)C#CCCCC,2.015300012
c12cc3ccccc3cc2c(C#CCCCC)c2cc3c(cccc3)cc2c1C#CCCCC,2.015300012
c1c2c(ccc1)cc1c(c3c(cc4c(cccc4)c3)c(C#CCCCC)c1c2)C#CCCCC,2.015300012
c12cc3c(c(C#CCCCC)c4cc5c(cc4c3C#CCCCC)cccc5)cc1cccc2,2.015300012
C(CCC#Cc1c2c(c(C#CCCCC)c3c1cc1ccccc1c3)cc1ccccc1c2)C,2.015300012
C(#CCCCC)c1c2c(c(C#CCCCC)c3cc4c(cc13)cccc4)cc1ccccc1c2,2.015300012
c1c2c(c3cc4c(cc3c(c2cc2c1cccc2)C#CCCCC)cccc4)C#CCCCC,2.015300012
c1ccc2c(c1)cc1c(C#CCCCC)c3cc4ccccc4cc3c(C#CCCCC)c1c2,2.015300012
c1c2c(cc3c(c4c(cc5ccccc5c4)c(c13)C#CCCCC)C#CCCCC)cccc2,2.015300012
c12cc3ccccc3cc2c(c2cc3ccccc3cc2c1C#CCCCC)C#CCCCC,2.015300012
c1c2c(cc3c(c(c4cc5nccnc5cc4c3C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)c2)ccc1,2.013600012
c12ccccc1cc1c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(nccn4)cc3c(c1c2)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1nc2cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5c(cccc5)cc4c(c3cc2nc1)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1cnc2cc3c(c4c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc2n1)cc1c(cccc1)c4)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
CC([Si](C(C)C)(C#Cc1c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1c(cccc1)c2)C(C)C)C,2.013600012
C([Si](C(C)C)(C#Cc1c2c(c(c3c1cc1ccccc1c3)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1nccnc1c2)C(C)C)(C)C,2.013600012
n1ccnc2cc3c(cc12)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1cc2c(cc1c3C#C[Si](C(C)C)(C(C)C)C(C)C)cccc2,2.013600012
n1ccnc2cc3c(cc12)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1cc2c(cccc2)cc1c3C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
CC([Si](C(C)C)(C(C)C)C#Cc1c2c(c(c3c1cc1c(nccn1)c3)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1ccccc1c2)C,2.013600012
C(#Cc1c2cc3nccnc3cc2c(c2c1cc1c(c2)cccc1)C#C[Si](C(C)C)(C(C)C)C(C)C)[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1c2c(ccc1)cc1c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4nccnc4cc3c1C#C[Si](C(C)C)(C(C)C)C(C)C)c2,2.013600012
C(c1c2cc3ccccc3cc2c(c2cc3nccnc3cc12)C#C[Si](C(C)C)(C(C)C)C(C)C)#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1cnc2cc3c(c4c(cc5ccccc5c4)c(c3cc2n1)C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1cc2c(cc3c(c4cc5c(cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c2)nccn5)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1,2.013600012
c1(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12,2.013600012
CC([Si](C#Cc1c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1c(c2)cccc1)(C(C)C)C(C)C)C,2.013600012
CC(C)[Si](C(C)C)(C(C)C)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3nccnc3cc21,2.013600012
n1ccnc2cc3c(cc21)c(c1c(c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc2c(c1)cccc2)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
C(#C[Si](C(C)C)(C(C)C)C(C)C)c1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(nccn4)cc13)cc1ccccc1c2,2.013600012
c12c(cc3ccccc3c2)c(c2cc3nccnc3cc2c1C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
n1ccnc2c1cc1c(c3cc4c(cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1c2)cccc4)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
C([Si](C(C)C)(C(C)C)C(C)C)#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1c(c2)nccn1,2.013600012
CC([Si](C#Cc1c2c(cc3c(c2)nccn3)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cccc3)cc12)(C(C)C)C(C)C)C,2.013600012
c1(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c(cc3nccnc3c2)c(c2cc3ccccc3cc12)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1cnc2c(n1)cc1c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c(cc4ccccc4c3)c1C#C[Si](C(C)C)(C(C)C)C(C)C)c2,2.013600012
C(C)(C)[Si](C(C)C)(C#Cc1c2cc3c(cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc4nccnc4cc21)cccc3)C(C)C,2.013600012
CC(C)[Si](C#Cc1c2cc3c(cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc4ccccc4cc21)nccn3)(C(C)C)C(C)C,2.013600012
c1cc2cc3c(c(c4c(c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc3c(c4)nccn3)C#C[Si](C(C)C)(C(C)C)C(C)C)cc2cc1,2.013600012
c1nc2cc3c(cc2nc1)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1cc2ccccc2cc1c3C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(cccc4)cc31)cc1nccnc1c2,2.013600012
C(c1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cc21)nccn3)#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1c2c(c3c(c(c2cc2nccnc21)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1c(c3)cccc1)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
C([Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(nccn3)cc21)(C(C)C)C(C)C)(C)C,2.013600012
CC(C)[Si](C#Cc1c2c(c(c3cc4nccnc4cc31)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1ccccc1c2)(C(C)C)C(C)C,2.013600012
CC(C)[Si](C(C)C)(C#Cc1c2cc3nccnc3cc2c(c2c1cc1c(cccc1)c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(C)C,2.013600012
C(#Cc1c2cc3ccccc3cc2c(c2cc3nccnc3cc12)C#C[Si](C(C)C)(C(C)C)C(C)C)[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1ccc2cc3c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4c(c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc3nccnc3c4)cc2c1,2.013600012
c12cc3c(cc2c(c2cc4ccccc4cc2c1C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)nccn3,2.013600012
c1(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc2c(c2cc3nccnc3cc21)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
CC(C)[Si](C(C)C)(C(C)C)C#Cc1c2cc3c(nccn3)cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1ccccc1c2,2.013600012
C(C)([Si](C#Cc1c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cc21)cccc3)(C(C)C)C(C)C)C,2.013600012
c1cc2cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4c(cc5nccnc5c4)c(c3cc2cc1)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
C(C)(C)[Si](C(C)C)(C#Cc1c2c(cc3nccnc3c2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc21)C(C)C,2.013600012
[Si](C(C)C)(C(C)C)(C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc13)cc1nccnc1c2)C(C)C,2.013600012
c1(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c1cc1c(cccc1)c3)cc1c(c2)nccn1,2.013600012
CC([Si](C#Cc1c2c(cc3ccccc3c2)c(c2cc3c(cc21)nccn3)C#C[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C)C,2.013600012
CC(C)[Si](C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c1cc1c(nccn1)c3)cc1c(cccc1)c2)(C(C)C)C(C)C,2.013600012
c1(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(cccc3)cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1c(nccn1)c2,2.013600012
C(#Cc1c2c(cc3c(c2)nccn3)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12)[Si](C(C)C)(C(C)C)C(C)C,2.013600012
CC(C)[Si](C(C)C)(C#Cc1c2c(cc3c(c2)cccc3)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c1cc1c(nccn1)c2)C(C)C,2.013600012
c1cnc2c(cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5c(cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c2)cccc5)n1,2.013600012
C(C)(C)[Si](C(C)C)(C#Cc1c2c(cc3c(c2)nccn3)c(c2c1cc1c(cccc1)c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(C)C,2.013600012
c1cc2c(cc1)cc1c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3c(c(c1c2)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1nccnc1c3,2.013600012
C(c1c2c(cc3c(nccn3)c2)c(c2cc3ccccc3cc21)C#C[Si](C(C)C)(C(C)C)C(C)C)#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c12cc3c(cc1c(c1c(cc4nccnc4c1)c2C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)cccc3,2.013600012
c1ccc2cc3c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5c(cc4c3C#C[Si](C(C)C)(C(C)C)C(C)C)nccn5)cc2c1,2.013600012
C(C)(C)[Si](C(C)C)(C(C)C)C#Cc1c2cc3nccnc3cc2c(c2c1cc1c(cccc1)c2)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
c1c2c(cccc2)cc2c1c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1cc3c(cc1c2C#C[Si](C(C)C)(C(C)C)C(C)C)nccn3,2.013600012
c1cc2cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4c(c(c3cc2cc1)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1nccnc1c4,2.013600012
c1c2c(c3cc4nccnc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc2ccccc21)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
CC([Si](C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(cc31)cccc4)cc1nccnc1c2)(C(C)C)C(C)C)C,2.013600012
c12c(c(c3c(cc4ccccc4c3)c1C#C[Si](C(C)C)(C(C)C)C(C)C)C#C[Si](C(C)C)(C(C)C)C(C)C)cc1nccnc1c2,2.013600012
c1(c2c(cc3c(c2)nccn3)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12)C#C[Si](C(C)C)(C(C)C)C(C)C,2.013600012
